1.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000111e-01 2.999999999999999889e-01 2.000000000000000111e-01 -5.000000000000000000e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 2.000000000000000000e+00 -6.999999999999999556e-01 2.000000000000000000e+00 6.999999999999999556e-01
1.000000000000000000e+00 3.030303030303030300e-03 2.000000000000000111e-01 3.030303030303030387e-01 2.000000000000000111e-01 -4.969696969696969502e-01 1.000000000000000000e+00 1.003030303030302939e+00 1.000000000000000000e+00 -9.969696969696970612e-01 2.000000000000000000e+00 -6.969696969696970168e-01 2.000000000000000000e+00 7.030303030303030054e-01
1.000000000000000000e+00 6.060606060606060601e-03 2.000000000000000111e-01 3.060606060606060330e-01 2.000000000000000111e-01 -4.939393939393939004e-01 1.000000000000000000e+00 1.006060606060606100e+00 1.000000000000000000e+00 -9.939393939393939004e-01 2.000000000000000000e+00 -6.939393939393938560e-01 2.000000000000000000e+00 7.060606060606060552e-01
1.000000000000000000e+00 9.090909090909092202e-03 2.000000000000000111e-01 3.090909090909090828e-01 2.000000000000000111e-01 -4.909090909090909616e-01 1.000000000000000000e+00 1.009090909090909038e+00 1.000000000000000000e+00 -9.909090909090909616e-01 2.000000000000000000e+00 -6.909090909090909172e-01 2.000000000000000000e+00 7.090909090909091050e-01
1.000000000000000000e+00 1.212121212121212120e-02 2.000000000000000111e-01 3.121212121212121327e-01 2.000000000000000111e-01 -4.878787878787879118e-01 1.000000000000000000e+00 1.012121212121212199e+00 1.000000000000000000e+00 -9.878787878787878007e-01 2.000000000000000000e+00 -6.878787878787878673e-01 2.000000000000000000e+00 7.121212121212121549e-01
1.000000000000000000e+00 1.515151515151515194e-02 2.000000000000000111e-01 3.151515151515151825e-01 2.000000000000000111e-01 -4.848484848484848619e-01 1.000000000000000000e+00 1.015151515151515138e+00 1.000000000000000000e+00 -9.848484848484848619e-01 2.000000000000000000e+00 -6.848484848484848175e-01 2.000000000000000000e+00 7.151515151515152047e-01
1.000000000000000000e+00 1.818181818181818440e-02 2.000000000000000111e-01 3.181818181818181768e-01 2.000000000000000111e-01 -4.818181818181818121e-01 1.000000000000000000e+00 1.018181818181818077e+00 1.000000000000000000e+00 -9.818181818181819231e-01 2.000000000000000000e+00 -6.818181818181818787e-01 2.000000000000000000e+00 7.181818181818181435e-01
1.000000000000000000e+00 2.121212121212120993e-02 2.000000000000000111e-01 3.212121212121212266e-01 2.000000000000000111e-01 -4.787878787878787623e-01 1.000000000000000000e+00 1.021212121212121238e+00 1.000000000000000000e+00 -9.787878787878787623e-01 2.000000000000000000e+00 -6.787878787878787179e-01 2.000000000000000000e+00 7.212121212121211933e-01
1.000000000000000000e+00 2.424242424242424240e-02 2.000000000000000111e-01 3.242424242424242209e-01 2.000000000000000111e-01 -4.757575757575757680e-01 1.000000000000000000e+00 1.024242424242424176e+00 1.000000000000000000e+00 -9.757575757575758235e-01 2.000000000000000000e+00 -6.757575757575757791e-01 2.000000000000000000e+00 7.242424242424242431e-01
1.000000000000000000e+00 2.727272727272727487e-02 2.000000000000000111e-01 3.272727272727272707e-01 2.000000000000000111e-01 -4.727272727272727182e-01 1.000000000000000000e+00 1.027272727272727337e+00 1.000000000000000000e+00 -9.727272727272726627e-01 2.000000000000000000e+00 -6.727272727272726183e-01 2.000000000000000000e+00 7.272727272727272929e-01
1.000000000000000000e+00 3.030303030303030387e-02 2.000000000000000111e-01 3.303030303030303205e-01 2.000000000000000111e-01 -4.696969696969696684e-01 1.000000000000000000e+00 1.030303030303030276e+00 1.000000000000000000e+00 -9.696969696969697239e-01 2.000000000000000000e+00 -6.696969696969696795e-01 2.000000000000000000e+00 7.303030303030303427e-01
1.000000000000000000e+00 3.333333333333333287e-02 2.000000000000000111e-01 3.333333333333333703e-01 2.000000000000000111e-01 -4.666666666666666186e-01 1.000000000000000000e+00 1.033333333333333215e+00 1.000000000000000000e+00 -9.666666666666666741e-01 2.000000000000000000e+00 -6.666666666666667407e-01 2.000000000000000000e+00 7.333333333333332815e-01
1.000000000000000000e+00 3.636363636363636881e-02 2.000000000000000111e-01 3.363636363636364202e-01 2.000000000000000111e-01 -4.636363636363636243e-01 1.000000000000000000e+00 1.036363636363636376e+00 1.000000000000000000e+00 -9.636363636363636243e-01 2.000000000000000000e+00 -6.636363636363635798e-01 2.000000000000000000e+00 7.363636363636364424e-01
1.000000000000000000e+00 3.939393939393939781e-02 2.000000000000000111e-01 3.393939393939393590e-01 2.000000000000000111e-01 -4.606060606060606299e-01 1.000000000000000000e+00 1.039393939393939315e+00 1.000000000000000000e+00 -9.606060606060605744e-01 2.000000000000000000e+00 -6.606060606060606410e-01 2.000000000000000000e+00 7.393939393939393812e-01
1.000000000000000000e+00 4.242424242424241987e-02 2.000000000000000111e-01 3.424242424242424088e-01 2.000000000000000111e-01 -4.575757575757575801e-01 1.000000000000000000e+00 1.042424242424242475e+00 1.000000000000000000e+00 -9.575757575757575246e-01 2.000000000000000000e+00 -6.575757575757574802e-01 2.000000000000000000e+00 7.424242424242425420e-01
1.000000000000000000e+00 4.545454545454545581e-02 2.000000000000000111e-01 3.454545454545454586e-01 2.000000000000000111e-01 -4.545454545454545303e-01 1.000000000000000000e+00 1.045454545454545414e+00 1.000000000000000000e+00 -9.545454545454545858e-01 2.000000000000000000e+00 -6.545454545454545414e-01 2.000000000000000000e+00 7.454545454545454808e-01
1.000000000000000000e+00 4.848484848484848481e-02 2.000000000000000111e-01 3.484848484848485084e-01 2.000000000000000111e-01 -4.515151515151514805e-01 1.000000000000000000e+00 1.048484848484848353e+00 1.000000000000000000e+00 -9.515151515151515360e-01 2.000000000000000000e+00 -6.515151515151516026e-01 2.000000000000000000e+00 7.484848484848484196e-01
1.000000000000000000e+00 5.151515151515151381e-02 2.000000000000000111e-01 3.515151515151515027e-01 2.000000000000000111e-01 -4.484848484848484862e-01 1.000000000000000000e+00 1.051515151515151514e+00 1.000000000000000000e+00 -9.484848484848484862e-01 2.000000000000000000e+00 -6.484848484848484418e-01 2.000000000000000000e+00 7.515151515151515804e-01
1.000000000000000000e+00 5.454545454545454974e-02 2.000000000000000111e-01 3.545454545454545525e-01 2.000000000000000111e-01 -4.454545454545454919e-01 1.000000000000000000e+00 1.054545454545454453e+00 1.000000000000000000e+00 -9.454545454545454364e-01 2.000000000000000000e+00 -6.454545454545455030e-01 2.000000000000000000e+00 7.545454545454545192e-01
1.000000000000000000e+00 5.757575757575757874e-02 2.000000000000000111e-01 3.575757575757576023e-01 2.000000000000000111e-01 -4.424242424242424421e-01 1.000000000000000000e+00 1.057575757575757613e+00 1.000000000000000000e+00 -9.424242424242424976e-01 2.000000000000000000e+00 -6.424242424242424532e-01 2.000000000000000000e+00 7.575757575757574580e-01
1.000000000000000000e+00 6.060606060606060774e-02 2.000000000000000111e-01 3.606060606060605966e-01 2.000000000000000111e-01 -4.393939393939393923e-01 1.000000000000000000e+00 1.060606060606060552e+00 1.000000000000000000e+00 -9.393939393939393367e-01 2.000000000000000000e+00 -6.393939393939394034e-01 2.000000000000000000e+00 7.606060606060606188e-01
1.000000000000000000e+00 6.363636363636364368e-02 2.000000000000000111e-01 3.636363636363636465e-01 2.000000000000000111e-01 -4.363636363636363424e-01 1.000000000000000000e+00 1.063636363636363491e+00 1.000000000000000000e+00 -9.363636363636363980e-01 2.000000000000000000e+00 -6.363636363636363535e-01 2.000000000000000000e+00 7.636363636363635576e-01
1.000000000000000000e+00 6.666666666666666574e-02 2.000000000000000111e-01 3.666666666666666408e-01 2.000000000000000111e-01 -4.333333333333333481e-01 1.000000000000000000e+00 1.066666666666666652e+00 1.000000000000000000e+00 -9.333333333333332371e-01 2.000000000000000000e+00 -6.333333333333333037e-01 2.000000000000000000e+00 7.666666666666667185e-01
1.000000000000000000e+00 6.969696969696970168e-02 2.000000000000000111e-01 3.696969696969696906e-01 2.000000000000000111e-01 -4.303030303030302983e-01 1.000000000000000000e+00 1.069696969696969591e+00 1.000000000000000000e+00 -9.303030303030302983e-01 2.000000000000000000e+00 -6.303030303030303649e-01 2.000000000000000000e+00 7.696969696969696573e-01
